run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,note
2115,100,4,92.5,25.9,90.0,1.15,1e-06,0.1,80,0.60,0.58,True,132.1,3,4,0.02347405185539423,0.15321244027621983,1.152378241350957,2.013583198078015,2.8,1.651,1.155,15.479,1.687,
2125,100,4,55.3,74.3,85.6,1.05,1e-05,0.05,25,0.60,0.58,True,101.9,3,4,35.542697673923435,5.961769676356462,3.7988351379916994,8.394694980671407,-7.018,8.07,7.043,6.372,2.457,
2122,100,4,82.0,62.1,95.8,3.04,1e-05,0.05,25,0.35,0.40,True,137.6,3,4,0.029456621778453707,0.17162931503229192,0.8730258889695951,1.1014802056342974,3.693,0.651,0.886,10.959,1.64,
2127,100,4,12.8,85.5,80.8,3.78,1e-05,0.05,50,0.35,0.40,True,75.0,3,4,0.13309621900272464,0.36482354502241854,0.5416535040609213,5.5497730827472616,-1.753,5.532,0.628,3.207,1.875,
2117,100,4,18.3,73.3,69.6,2.45,1e-06,0.1,120,0.35,0.40,True,131.0,3,4,4.502217362783808,2.121842916613718,3.1234741212063954,6.919851306602388,-5.417,7.868,3.596,13.718,1.957,
2124,100,4,58.8,73.1,86.8,4.27,1e-05,0.05,25,0.60,0.45,True,118.2,3,4,2.272887516891305,1.507609868928731,2.615330213642039,4.439734487759834,-0.916,5.186,2.802,4.801,2.054,
1984,100,4,77.3,65.4,94.2,2.74,1e-06,0.1,25,0.60,0.45,False,900.0,2,4,203.78716341154097,14.27540414179371,19.139630807204597,24.786716587733608,25.086,22.342,20.589,557.438,2.937,vittima non trovata entro 15 minuti
2126,100,4,82.9,20.5,79.5,2.75,1e-05,0.05,50,center,center,True,140.3,3,4,0.00446869471834253,0.06684829630097187,0.29955381708701356,0.30103325985561963,2.851,0.105,0.306,7.567,1.557,
2134,100,4,15.5,65.2,61.1,4.67,1e-05,0.05,80,0.60,0.45,True,78.2,3,4,0.006939217050343898,0.08330196306416733,3.3812735262357814,12.06513466509324,-8.311,12.981,3.381,1.648,1.755,
2139,100,4,40.9,35.5,47.1,3.3,1e-05,0.05,120,0.60,0.45,True,67.5,3,3,0.13818071047722985,0.3717266609717816,2.8074131620159104,8.621269965730361,10.198,6.895,2.808,1.723,2.289,
2133,100,4,51.6,65.8,76.6,4.16,1e-05,0.05,80,0.45,0.55,True,89.7,3,4,0.01117516145984262,0.10571263623542183,0.49289462813904095,1.2387574592445074,5.342,1.182,0.499,2.375,1.92,
2136,100,4,67.4,46.1,74.8,2.48,1e-05,0.05,120,center,center,True,106.30000000000001,3,4,0.019157471147060658,0.1384105167502118,0.502027293016778,0.5486122572533889,2.357,0.12,0.507,4.488,1.865,
2137,100,4,64.4,28.5,63.9,3.97,1e-05,0.05,120,0.35,0.40,True,97.5,3,2,0.6272633897269142,0.7919996147264935,0.8619806188010873,7.8182910894863165,-4.094,8.061,1.116,7.403,1.737,
2132,100,4,53.7,27.9,53.8,4.73,1e-05,0.05,80,0.35,0.40,True,97.0,3,2,0.12041892488067467,0.3470143006861168,4.879796737097813,5.9056080141425955,7.894,3.164,4.882,4.24,2.869,
2131,100,4,43.5,96.4,99.2,3.38,1e-05,0.05,80,center,center,True,101.9,3,4,0.0023839248537589766,0.04882545292937872,0.5038195616017812,0.6218841201412689,3.015,0.365,0.505,4.528,1.629,
2138,100,4,7.8,82.7,77.7,2.76,1e-05,0.05,120,0.45,0.55,True,89.60000000000001,3,3,0.3141573435439464,0.5604974072588975,4.729136074873239,6.124548278330904,7.212,4.453,4.73,2.011,2.645,
2150,100,4,19.5,6.9,14.6,3.38,1e-05,0.1,50,0.60,0.58,True,18.1,3,4,0.051004606324409354,0.22584199415611206,2.844743420432244,2.9745975416924577,4.781,1.401,2.849,2.246,2.236,
2144,100,4,12.5,60.2,55.7,2.2,1e-05,0.1,25,0.60,0.45,True,61.2,3,4,0.43454348025653194,0.6591991203396224,1.5158662787779384,7.137213694205936,-5.449,7.65,1.521,7.515,1.799,
2141,100,4,11.2,60.5,55.8,1.64,1e-05,0.1,25,center,center,True,79.7,3,3,1.0078456307019799,1.003915151146739,3.821126980142437,4.8711660421966325,7.096,5.461,3.822,4.694,2.721,
2140,100,4,7.3,78.9,73.9,3.53,1e-05,0.05,120,0.60,0.58,True,86.4,3,3,0.028252949390654803,0.1680861368187597,4.753330593822284,6.738967846509111,9.052,5.52,4.754,8.837,2.492,
2152,100,4,18.2,4.8,13.2,3.24,1e-05,0.1,80,0.35,0.40,True,15.5,3,4,0.18661133617311637,0.4319853425443002,5.585976388467933,7.123661932971833,9.449,6.208,5.596,5.395,2.832,
2135,100,4,87.0,52.7,94.8,2.42,1e-05,0.05,80,0.60,0.58,True,118.60000000000001,3,4,0.13835384682184287,0.3719594693267573,0.742712106039301,1.9951177377506943,0.806,1.609,0.753,9.677,1.863,
2145,100,4,15.3,47.7,43.9,3.3,1e-05,0.1,25,0.60,0.58,True,68.2,3,3,0.28264863037687976,0.5316470919481078,0.9925674335887449,1.7920043654450106,4.404,1.109,1.007,3.065,1.782,
2156,100,4,20.5,0.6,16.1,3.43,1e-05,0.1,120,center,center,True,15.4,3,4,0.6116189702750842,0.7820607203248889,2.2594779946502594,9.573158419077425,11.1,7.672,2.271,2.002,3.196,
2157,100,4,19.3,9.1,14.9,4.71,1e-05,0.1,120,0.35,0.40,True,19.1,3,4,0.06539996602565223,0.2557341706257735,2.7686745925205787,2.7895673495802598,6.153,1.442,2.778,2.319,1.905,
2146,100,4,37.3,25.6,38.3,4.27,1e-05,0.1,50,center,center,True,70.60000000000001,3,4,0.04500708353141861,0.21214872974264684,1.0869181201112172,1.6091271484268201,6.216,1.951,1.087,9.558,2.037,
2158,100,4,21.0,0.4,16.7,1.18,1e-05,0.1,120,0.45,0.55,True,15.700000000000001,3,4,1.7409007031456505,1.3194319623025852,2.897258418056759,9.37541108954976,9.268,8.086,2.914,2.85,2.992,
2143,100,4,44.5,40.5,53.1,2.82,1e-05,0.1,25,0.45,0.55,True,74.8,3,4,10.85497567935089,3.294689011022268,2.927003533496566,3.6336225870589103,6.045,3.228,3.88,5.917,2.731,
2023,100,4,74.5,71.0,95.8,1.04,1e-05,0.1,25,0.45,0.55,False,900.0,2,4,1050.3197364230384,32.40863675662767,36.800360719762836,38.1722229717076,9.345,8.302,39.173,432.683,3.145,vittima non trovata entro 15 minuti
2149,100,4,36.7,78.9,80.4,1.35,1e-05,0.1,50,0.60,0.45,True,87.2,3,4,0.06487865917385878,0.2547128955782545,2.8714268156298965,6.1754405088124855,-6.265,7.619,2.872,1.632,2.129,
2129,100,4,95.6,13.3,91.0,2.22,1e-05,0.05,50,0.60,0.45,True,192.9,3,3,10.242069461876609,3.200323337082772,4.106080333475434,5.496126523293621,5.872,3.653,4.442,22.084,2.047,
2142,100,4,82.4,15.3,78.1,3.19,1e-05,0.1,25,0.35,0.40,True,138.8,3,4,2.902859338486206,1.7037779604415024,1.1363267579796106,1.3883402006716945,4.187,0.996,1.756,24.859,1.923,
2147,100,4,30.8,87.7,86.6,4.19,1e-05,0.1,50,0.35,0.40,True,100.4,3,4,6.30813522263271,2.5116001319144554,2.291158361763872,5.4713115652785875,-1.505,5.695,3.29,9.039,2.298,
2153,100,4,34.1,32.1,39.8,4.43,1e-05,0.1,80,0.45,0.55,True,72.8,3,3,0.01006999760239876,0.10034937768814892,1.3248459030220263,2.20690397650741,6.569,2.142,1.326,4.717,1.786,
2148,100,4,62.4,73.0,89.0,3.37,1e-05,0.1,50,0.45,0.55,True,109.7,3,4,0.013842820759539177,0.11765551733573389,1.6780692115680838,3.0887435054051684,6.404,3.035,1.679,24.413,1.78,
2155,100,4,61.6,17.8,58.0,1.68,1e-05,0.1,80,0.60,0.58,True,90.2,3,3,0.03988042554337445,0.19970084011684688,2.4317811615744582,8.047305409609935,-6.976,8.66,2.433,6.026,2.108,
2154,100,4,40.6,64.3,69.1,4.74,1e-05,0.1,80,0.60,0.45,True,84.30000000000001,3,4,2.7346121068493874,1.6536662622335219,2.646126206491971,7.590342886281638,-4.319,9.054,2.753,1.543,1.671,
2165,100,4,19.0,28.5,27.4,2.98,1e-07,0.05,25,0.60,0.58,True,51.300000000000004,3,4,0.018095408667072106,0.13451917583405015,1.6228660497825595,3.5789461138560283,-0.346,3.326,1.625,1.854,1.828,
2151,100,4,84.9,72.6,104.6,3.1,1e-05,0.1,80,center,center,True,112.30000000000001,3,4,0.007065203675527499,0.08405476592988347,0.7590587331286256,0.8593808676041343,3.093,0.006,0.759,14.133,1.591,
2030,100,4,84.2,27.0,82.2,3.07,1e-05,0.1,50,0.60,0.58,False,900.0,2,4,1163.3584702896655,34.10804113826629,29.458372213310188,29.556422633822017,11.87,8.8,34.376,595.019,2.757,vittima non trovata entro 15 minuti
2159,100,4,68.3,32.3,68.9,4.97,1e-05,0.1,120,0.60,0.45,True,97.0,3,4,0.006725089220134141,0.08200664131723809,0.7950131962460368,0.8366804587920564,5.468,0.5,0.796,5.763,1.65,
2167,100,4,35.0,14.2,31.4,1.8,1e-07,0.05,50,0.35,0.40,True,59.300000000000004,3,4,0.02162778867882441,0.14706389318532406,3.1873175244808367,3.3800149292227286,1.749,0.049,3.188,4.305,1.929,
2166,100,4,44.9,13.5,40.8,3.75,1e-07,0.05,50,center,center,True,73.0,3,4,0.03286189014125497,0.18127848780606862,0.9389450249074087,1.491715133431403,1.997,1.755,0.94,1.852,2.207,
2025,100,4,98.5,4.5,93.5,3.45,1e-05,0.1,25,0.60,0.58,False,900.0,0,3,131.4621969681193,11.465696532183262,7.43845311753979,8.783904974005429,8.117,4.672,13.059,466.18,3.654,vittima non trovata entro 15 minuti
2160,100,4,61.8,60.3,79.3,1.94,1e-05,0.1,120,0.60,0.58,True,106.9,3,4,0.15262213948056197,0.3906688360754694,1.8062155373230162,2.688880130847512,-0.86,2.805,1.812,3.733,1.746,
2172,100,4,11.0,20.4,16.5,1.25,1e-07,0.05,80,0.35,0.40,True,20.700000000000003,3,4,1.7501173923309488,1.3229200249187207,1.9586472873137222,3.941984400628306,-3.01,4.263,1.982,2.13,1.833,
2169,100,4,38.3,20.3,36.6,3.47,1e-07,0.05,50,0.60,0.45,True,61.2,3,4,0.018617758057451084,0.1364469056353096,2.9930505391273337,3.029018002113402,4.492,1.02,2.993,3.432,2.28,
2161,100,4,2.5,45.4,40.5,2.34,1e-07,0.05,25,center,center,True,78.30000000000001,3,4,0.11145091491449054,0.333842649933304,2.32777579871721,3.7817688840259733,6.575,4.237,2.331,4.885,2.237,
2035,100,4,62.7,8.8,57.9,1.29,1e-05,0.1,80,0.60,0.58,True,93.0,3,3,0.025846195319270092,0.16076751947850068,5.251695431934896,9.854266953988278,-9.628,10.918,5.252,3.721,1.993,
2176,100,4,30.8,24.1,32.1,3.24,1e-07,0.05,120,center,center,True,60.7,3,4,0.03071981159821754,0.1752706809429847,0.6825291365832917,4.058407583078637,-1.109,4.345,0.69,0.941,1.946,
2184,100,4,31.1,68.2,68.4,2.94,1e-07,0.1,25,0.60,0.45,True,95.60000000000001,3,4,0.04411950307640666,0.21004643076331161,1.9462013598904848,1.9962482552858023,3.114,0.172,1.948,2.471,2.443,
2094,100,4,20.7,65.6,62.6,2.77,1e-06,0.05,80,0.60,0.45,True,91.4,3,4,0.11195821879270523,0.33460158217304536,0.29366690525361056,2.0129841834161613,0.73,2.036,0.441,2.522,1.711,
2084,100,4,62.8,14.9,58.7,1.97,1e-06,0.05,25,0.60,0.45,True,89.5,3,4,21.19062708477444,4.603327827210923,2.984711893649865,7.12024308900648,10.317,8.35,4.035,4.581,3.668,
2180,100,4,30.3,88.9,87.6,1.39,1e-07,0.05,120,0.60,0.58,True,110.60000000000001,3,4,0.48984595749023585,0.6998899609868939,1.4186939127416809,4.528389721025638,-3.257,4.65,1.43,7.045,1.993,
2179,100,4,75.0,10.5,70.2,2.8,1e-07,0.05,120,0.60,0.45,True,113.2,3,4,5.741982407005033,2.3962433947754627,3.4248325431033075,3.7131482178553,4.287,1.483,4.154,9.065,2.666,
2181,100,4,59.5,21.5,57.0,4.85,1e-07,0.1,25,center,center,True,103.2,3,4,66.8540653014033,8.176433531889273,0.7636358888044149,13.002069268225842,17.878,13.027,7.383,11.875,3.384,
2174,100,4,53.8,84.9,93.6,1.05,1e-07,0.05,80,0.60,0.45,True,110.5,3,4,0.030021830369365572,0.17326808814483285,0.4793578015989736,2.529809659035071,3.671,2.625,0.483,6.9,1.557,
2177,100,4,21.5,51.4,49.3,1.0,1e-07,0.05,120,0.35,0.40,True,109.4,3,4,1.3458076490770612,1.1600895004597969,1.2721500048178018,4.9130610230102505,-4.328,5.331,1.668,11.848,2.706,
2171,100,4,44.4,90.7,94.3,1.32,1e-07,0.05,80,center,center,True,115.4,3,4,0.06962453894675102,0.2638646223857056,9.140006573582458,20.775970768536247,11.405,10.087,9.143,9.082,1.895,
2178,100,4,77.7,27.0,76.0,2.85,1e-07,0.05,120,0.45,0.55,True,118.5,3,4,0.02119556159841377,0.14558695545416755,2.9884038500753807,9.973879241859773,-7.855,10.706,2.989,6.691,2.019,
2183,100,4,27.7,71.1,69.9,3.33,1e-07,0.1,25,0.45,0.55,True,119.7,3,4,0.16190175425783931,0.4023701706859485,0.32926255551157385,0.3526544443481978,3.506,0.18,0.45,8.246,2.164,
2168,100,4,22.5,48.0,46.4,3.64,1e-07,0.05,50,0.45,0.55,True,80.5,3,4,0.04936371843220168,0.22217947347178965,2.6127088769175333,3.011109567095457,1.455,2.181,2.615,6.112,2.107,
2040,100,4,61.0,50.2,72.0,4.0,1e-05,0.1,120,0.60,0.58,True,99.4,3,4,0.004215988675238215,0.06493064511644879,2.2573406654899015,8.679353571380526,-5.863,9.867,2.258,1.326,1.743,
2170,100,4,31.0,31.2,36.9,2.2,1e-07,0.05,50,0.60,0.58,True,71.5,3,4,0.0800797679679522,0.2829836885192364,0.411040602238741,4.0392198407829,-1.904,4.108,0.477,1.709,1.7,
2186,100,4,16.4,38.0,35.0,4.75,1e-07,0.1,50,center,center,True,68.3,3,4,0.03417644058943065,0.184868711764405,1.716750386260198,1.716876165391887,3.555,1.196,1.717,1.278,2.256,
2044,100,4,87.3,6.3,82.3,3.09,1e-07,0.05,25,0.60,0.45,True,112.2,3,4,9.003907418648852,3.0006511657719983,3.137125689637503,5.215931301541997,8.798,5.708,3.408,3.426,2.372,
2162,100,4,66.3,13.7,61.9,3.76,1e-07,0.05,25,0.35,0.40,True,145.20000000000002,3,3,0.34804454592637624,0.5899530031505699,5.1653523514941,7.055913925795566,9.579,5.82,5.169,26.715,3.117,
2173,100,4,29.3,41.3,43.7,1.05,1e-07,0.05,80,0.45,0.55,True,86.60000000000001,3,4,0.23143818727944643,0.4810802295661779,0.8722435732612462,1.3787911231571828,-0.285,1.33,0.873,3.892,1.754,
2061,100,4,63.0,45.4,70.7,1.41,1e-07,0.1,25,center,center,True,109.0,3,4,1.3443244947361057,1.1594500828996934,2.205079041726782,4.561856020663039,-4.086,5.494,2.335,19.249,2.229,
2182,100,4,24.4,67.1,65.0,1.72,1e-07,0.1,25,0.35,0.40,True,99.7,3,4,0.00799697361653371,0.08942579950178646,1.4250007205195567,3.8946175147073006,5.857,4.137,1.427,0.909,1.784,
2120,100,4,31.9,76.1,76.0,3.65,1e-06,0.1,120,0.60,0.58,True,106.0,3,4,0.19585714015479794,0.4425574992639916,1.568953832517352,6.203197901820485,-2.874,6.519,1.605,2.693,1.783,
2185,100,4,68.4,69.4,90.4,3.73,1e-07,0.1,25,0.60,0.58,True,125.10000000000001,3,4,10.93499191000082,3.3068099295243476,5.700817960448462,6.859968518743304,-1.381,5.114,6.28,12.703,2.123,
2163,100,4,32.8,52.4,54.9,2.13,1e-07,0.05,25,0.45,0.55,True,103.80000000000001,3,4,0.012181000093863404,0.11036756812516711,0.4682793535321229,1.4200732573953514,3.376,1.242,0.476,2.645,2.075,
2090,100,4,62.9,64.9,83.3,4.4,1e-06,0.05,50,0.60,0.58,True,122.2,3,4,0.8576798444053249,0.9261100606328196,3.0088707001925967,11.387318043055972,-7.31,11.711,3.011,5.322,1.844,
2104,100,4,81.6,33.2,81.6,3.35,1e-06,0.1,25,0.60,0.45,True,159.10000000000002,3,4,5.443312930713702,2.333090853506074,6.1964474247562915,10.957881153576894,-9.111,12.463,6.528,24.871,2.652,
2199,100,4,46.9,9.6,42.1,2.54,1e-07,0.1,120,0.60,0.45,True,71.7,3,4,0.13537182271454212,0.36792910011922425,5.93819271122124,7.220576044150009,9.353,6.81,5.94,6.978,2.577,
2187,100,4,40.3,62.2,67.3,2.41,1e-07,0.1,50,0.35,0.40,True,116.0,3,4,0.42313532566076917,0.6504885284620853,0.5186484161082046,1.291924176889401,1.362,1.052,0.802,7.511,1.813,
2194,100,4,50.4,13.4,46.2,4.59,1e-07,0.1,80,0.60,0.45,True,86.80000000000001,3,4,0.24375250715505284,0.49371298054137974,4.178579027606012,6.373389173774543,1.888,2.702,4.183,7.159,2.355,
2193,100,4,39.0,94.7,95.9,2.62,1e-07,0.1,80,0.45,0.55,True,98.9,3,4,0.03139077970476247,0.17717443298840405,1.5550356384188673,11.959127146622965,14.477,11.858,1.565,10.053,1.876,
2191,100,4,61.8,11.6,57.2,1.34,1e-07,0.1,80,center,center,True,88.0,3,4,0.14561424645080387,0.38159434803309633,1.8712320046676125,7.978579301550394,9.02,7.679,1.885,3.131,2.253,
2197,100,4,66.2,16.4,62.2,4.69,1e-07,0.1,120,0.35,0.40,True,106.60000000000001,3,4,0.012234823855964177,0.11061113802851943,1.2114256603417315,1.672451384608504,6.155,1.469,1.216,9.148,1.789,
2203,100,4,77.6,26.8,75.8,3.12,1e-06,0.05,25,0.45,0.55,True,93.60000000000001,3,4,10.876398199320795,3.2979384771885596,2.936659620029745,12.706131556941841,15.093,11.97,4.357,5.38,2.42,
2202,100,4,41.2,57.3,63.6,5.0,1e-06,0.05,25,0.35,0.40,True,100.2,3,4,0.016504721062893836,0.12847070118472084,0.6901223664349101,2.602635605248452,2.765,2.234,0.691,5.394,1.754,
2188,100,4,63.4,40.3,68.2,4.92,1e-07,0.1,50,0.45,0.55,True,118.9,3,4,0.008579663576357933,0.09262647340991631,0.4814652886646774,0.5326720436489475,5.267,0.347,0.482,18.131,1.663,
2207,100,4,46.1,43.5,56.3,1.09,1e-06,0.05,50,0.35,0.40,True,96.30000000000001,3,4,0.16349254890052306,0.40434211863287634,0.9004700431816177,0.9022546921708972,1.467,0.377,0.903,5.85,1.743,
2200,100,4,27.0,56.7,56.2,3.12,1e-07,0.1,120,0.60,0.58,True,99.60000000000001,3,4,0.08855057244200426,0.29757448217547866,0.7582148704779462,4.3101992008007946,-1.249,4.366,0.803,2.196,1.663,
2208,100,4,30.2,50.5,52.0,1.27,1e-06,0.05,50,0.45,0.55,True,86.0,3,4,0.07672997435673912,0.2770017587610936,0.5393221259388506,0.7090782441868714,0.651,0.617,0.581,2.879,1.814,
2205,100,4,81.6,78.9,106.5,3.91,1e-06,0.05,25,0.60,0.58,True,132.0,3,4,6.506358468478762,2.550756450247409,3.17166673259269,4.22675237614437,6.431,2.517,4.0,2.819,2.91,
2196,100,4,30.2,84.8,83.7,3.61,1e-07,0.1,120,center,center,True,110.0,3,4,0.047838679566333045,0.2187205513122465,0.9719119320895385,1.7954340366445132,5.517,1.909,0.975,10.465,1.937,
2213,100,4,40.4,16.2,37.2,1.65,1e-06,0.05,80,0.45,0.55,True,62.2,3,4,0.021751086198002777,0.14748249454766751,7.448037246181579,9.125301922268338,8.356,6.707,7.448,8.859,2.572,
2175,100,4,100.0,11.7,95.2,4.22,1e-07,0.05,80,0.60,0.58,True,181.8,3,4,0.005307565387815531,0.07285303966078238,0.5402161227951988,1.5484052036878206,5.674,1.451,0.545,14.617,1.821,
2206,100,4,6.2,88.6,83.6,1.36,1e-06,0.05,50,center,center,True,118.7,3,4,0.035411432805708326,0.18817925710797226,0.6526295881360938,1.2046581914470094,2.812,1.45,0.655,6.133,1.755,
2210,100,4,0.2,89.7,84.8,4.41,1e-06,0.05,50,0.60,0.58,True,119.7,3,4,0.02452531818480793,0.15660561351627192,0.7793200118488944,0.9153785037883085,7.988,3.58,0.79,9.383,1.625,
2190,100,4,71.4,91.1,108.7,3.95,1e-07,0.1,50,0.60,0.58,True,174.20000000000002,3,4,0.053805160211238115,0.23195939345333294,1.5077051945421538,1.6428790282091978,4.604,0.653,1.508,29.434,1.9,
2192,100,4,85.9,55.7,95.4,4.55,1e-07,0.1,80,0.35,0.40,True,139.70000000000002,3,4,0.039705920331060233,0.19926344454279674,1.0064729677982671,1.3217899043336836,5.099,0.552,1.009,12.794,1.828,
2216,100,4,44.4,13.3,40.3,4.81,1e-06,0.05,120,center,center,True,76.5,3,4,0.04554318070814765,0.21340848321504852,0.9654953556360296,1.793224835305115,6.742,1.928,0.975,6.875,2.117,
2195,100,4,65.2,92.8,106.5,1.85,1e-07,0.1,80,0.60,0.58,True,132.5,3,4,0.008491993233456726,0.09215201155404436,2.5171251493942064,2.5341873193164526,2.139,0.294,2.519,16.657,1.943,
2219,100,4,40.6,79.1,82.2,2.77,1e-06,0.05,120,0.60,0.45,True,98.0,3,4,0.563980452549092,0.7509863198148765,1.0847318705694518,3.0074517958164733,-0.425,3.192,1.256,4.066,1.93,
2211,100,4,59.1,95.2,105.2,4.26,1e-06,0.05,80,center,center,True,126.10000000000001,3,4,0.015240090424963534,0.1234507611356185,0.7296797791003736,1.3228030259793242,5.362,1.103,0.735,7.23,1.668,
2218,100,4,47.4,81.8,87.7,1.0,1e-06,0.05,120,0.45,0.55,True,111.5,3,4,0.07567041038342714,0.27508255194291614,0.4206260066062464,0.5367805129161348,1.25,0.249,0.473,5.607,1.867,
2223,100,4,88.2,97.1,124.1,2.02,1e-06,0.1,25,0.45,0.55,True,114.60000000000001,3,4,0.008831305023866197,0.09397502340444612,0.44308253130673964,2.4225709512276015,4.406,2.382,0.449,11.705,1.85,
2214,100,4,98.9,43.4,101.4,3.94,1e-06,0.05,80,0.60,0.45,True,177.8,3,4,0.9909701266362247,0.9954748247124208,0.6674156892745368,0.6808379724427069,4.077,0.135,0.857,19.805,1.746,
2217,100,4,48.5,29.9,50.1,1.17,1e-06,0.05,120,0.35,0.40,True,90.30000000000001,3,4,0.6517008173448074,0.807279887860962,5.470039118020226,8.430536746444414,8.824,7.657,5.478,3.029,2.471,
2212,100,4,79.4,86.8,110.6,3.38,1e-06,0.05,80,0.35,0.40,True,122.4,3,4,0.7814710998490787,0.8840085405973624,0.9361260050903147,7.260474344380681,-4.156,7.537,1.285,8.274,1.771,
2233,100,4,35.9,30.6,40.1,2.06,1e-06,0.1,80,0.45,0.55,True,76.5,3,4,0.12177175149695493,0.3489580941846097,1.2713904170259456,3.193671639534529,-1.325,3.387,1.283,1.548,1.813,
2225,100,4,33.5,50.6,53.8,4.14,1e-06,0.1,25,0.60,0.58,True,99.10000000000001,3,4,0.08383443222554551,0.28954176248953367,2.2451819234604655,7.494730423874016,-3.723,7.865,2.254,3.33,1.999,
2228,100,4,18.1,53.0,49.8,4.79,1e-06,0.1,50,0.45,0.55,True,97.2,3,4,0.07379102248059334,0.2716450302887821,3.0799025074506288,3.3173550790737965,6.517,1.724,3.081,7.497,2.204,
2220,100,4,24.0,63.3,61.4,4.22,1e-06,0.05,120,0.60,0.58,True,99.30000000000001,3,4,0.7025659456213404,0.8381920696483238,0.4597676331010948,5.566746585220942,-1.45,5.668,0.93,5.956,1.848,
2227,100,4,62.7,67.1,84.8,3.2,1e-06,0.1,50,0.35,0.40,True,122.10000000000001,3,4,1.4946732931330005,1.2225683183908376,2.163113152693048,3.453393426504685,6.403,3.202,2.38,19.037,2.08,
2245,100,4,15.1,22.6,20.3,2.31,1e-05,0.05,25,0.60,0.58,True,25.6,3,4,0.07089486796557143,0.26626090205956154,0.992140457953989,6.845533911041756,-4.667,6.975,1.002,1.918,1.894,
2234,100,4,39.2,3.6,34.2,3.27,1e-06,0.1,80,0.60,0.45,True,100.80000000000001,3,4,0.012890490759315705,0.11353629710059997,1.3002744888835192,2.5776254246800554,6.089,2.815,1.303,26.915,1.623,
2222,100,4,27.6,97.9,95.6,1.03,1e-06,0.1,25,0.35,0.40,True,131.6,3,4,0.05732921577203869,0.23943520161421272,2.8971850354078583,3.167174264325702,2.313,1.28,2.9,6.884,1.925,
2224,100,4,57.9,77.0,89.3,2.98,1e-06,0.1,25,0.60,0.45,True,112.7,3,4,31.666095350974405,5.6272635757510425,1.717416669430428,5.5703278599545145,7.223,4.246,5.7,10.005,2.417,
2215,100,4,28.0,78.2,76.8,1.08,1e-06,0.05,80,0.60,0.58,True,114.60000000000001,3,4,0.15755770409090564,0.3969353903230419,2.5819471623672348,8.628217494717141,-7.966,9.043,2.586,4.011,2.371,
2221,100,4,8.3,89.8,84.9,4.59,1e-06,0.1,25,center,center,True,115.4,3,4,0.03011098321047501,0.1735251659283892,1.5680511595646727,2.528102826395643,7.021,2.429,1.57,3.031,2.153,
2243,100,4,8.3,33.3,28.5,1.68,1e-05,0.05,25,0.45,0.55,True,53.1,3,2,0.02812474906681054,0.16770435017258956,0.711430048401892,1.2482912675814632,0.714,0.968,0.725,3.009,1.644,
2229,100,4,65.6,53.5,77.7,2.32,1e-06,0.1,50,0.60,0.45,True,104.30000000000001,3,4,0.006969388251004308,0.08348286201972419,0.2921459684860041,1.6322106717658615,4.037,1.714,0.3,10.85,1.744,
2226,100,4,74.0,30.6,73.5,2.65,1e-06,0.1,50,center,center,True,139.3,3,4,4.6137575336721435,2.147965906077688,4.4617913161274805,7.88333917002896,-6.957,9.612,4.465,16.813,2.85,
2236,100,4,75.0,49.2,82.7,1.3,1e-06,0.1,120,center,center,True,111.5,3,4,0.15098434526826235,0.38856704089289706,1.1668084690459417,2.6804527691829843,-1.764,3.062,1.193,12.568,1.609,
