run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,n_drones_tracked,pos_variance_m2,pos_std_m,est_error_2d_m,est_error_3d_m,est_depth_m,est_error_depth_m,dcgd_err_final_mean_m,landing_err_mean_m,pf_std_xy_mean_m,pf_ellipse_area_mean_m2,pf_iou_mean,note
115,100,3,42.8,75.0,79.6,2.22,1e-07,0.1,60,0.60,0.58,True,152.20000000000002,3,3,0.8242469595670693,0.9078804764764299,1.6682572843617673,5.539903497172311,7.902,5.686,1.706,1.706,2.031,34.801,0.5705,
119,100,3,36.6,89.0,89.8,2.89,1e-07,0.1,120,0.60,0.45,True,140.5,3,3,0.0353845571676613,0.18810783388168953,0.5936248137520982,0.8432064742020886,3.922,1.028,0.604,0.604,2.157,42.344,0.823,
122,100,3,23.6,70.3,67.9,1.41,1e-06,0.05,25,0.35,0.40,True,143.8,3,3,0.02102756317700975,0.1450088382720507,0.21672713194944693,1.8129996278405842,3.277,1.872,0.224,0.224,1.648,25.164,0.8847,
116,100,3,69.6,27.5,68.4,4.98,1e-07,0.1,120,center,center,True,158.8,3,3,0.1389577735610122,0.37277040327930033,1.9550077523718565,2.422789850977442,7.773,2.793,1.961,1.961,2.288,40.882,0.6009,
121,100,3,20.1,63.6,60.5,2.88,1e-06,0.05,25,center,center,True,153.3,3,3,0.013519317808451189,0.11627260128014333,2.3038578216519294,3.1909927896767405,6.696,3.812,2.306,2.306,1.984,32.367,0.7323,
120,100,3,46.7,52.0,62.8,3.69,1e-07,0.1,120,0.60,0.58,True,158.10000000000002,3,3,0.15017368404193393,0.3875224948850504,1.9603174495230757,3.383906336384718,6.875,3.188,1.961,1.961,1.981,32.711,0.6169,
135,100,3,32.8,17.8,30.6,3.2,1e-06,0.05,120,0.60,0.58,True,86.0,3,3,0.01152038658818191,0.10733306381624401,0.20075605623796258,0.8752738825129686,4.115,0.917,0.224,0.224,1.706,26.727,0.8644,
127,100,3,43.4,38.8,51.2,3.5,1e-06,0.05,60,0.35,0.40,True,119.60000000000001,3,3,0.014502801943317972,0.12042757966229319,0.1822419206880806,0.3746716556732352,3.239,0.263,0.211,0.211,1.792,29.319,0.8982,
124,100,3,35.4,66.8,68.9,2.69,1e-06,0.05,25,0.60,0.45,True,157.4,3,3,2.8649324534959444,1.6926111347548038,1.2814092400242623,2.3578158215760654,5.189,2.502,1.324,1.324,1.522,22.163,0.232,
126,100,3,62.2,4.0,57.2,3.54,1e-06,0.05,60,center,center,True,142.4,3,3,0.013287794629349006,0.11527269680782612,1.0827661684211396,1.83408884931851,5.783,2.24,1.086,1.086,1.244,12.995,0.8498,
129,100,3,67.3,53.8,79.1,2.87,1e-06,0.05,60,0.60,0.45,True,150.0,3,3,0.1083319056812304,0.32913812553581573,0.5134253782133765,0.9757593703563222,3.782,0.911,0.533,0.533,1.839,30.752,0.7974,
130,100,3,27.1,63.7,62.7,2.81,1e-06,0.05,60,0.60,0.58,True,140.8,3,3,0.06427518419190931,0.2535255099431008,0.7746216135215998,1.5962519435067253,4.363,1.555,0.778,0.778,1.548,19.36,0.5252,
106,100,3,90.9,52.0,97.9,2.88,1e-07,0.1,25,center,center,True,267.8,3,3,0.4231192517129346,0.6504761730555044,0.9485255467675399,1.1059244670757793,4.099,1.221,0.951,0.951,1.433,17.792,0.5383,
131,100,3,30.2,83.3,82.2,3.85,1e-06,0.05,120,center,center,True,156.0,3,3,0.003983632859021604,0.0631160269584644,0.6515538712131174,0.7956092410029458,4.743,0.89,0.652,0.652,1.733,25.934,0.6099,
134,100,3,84.8,30.1,83.6,3.03,1e-06,0.05,120,0.60,0.45,True,153.60000000000002,3,3,0.07059964248017117,0.26570593233906387,1.2602851679721596,1.7301251952604453,4.048,1.018,1.261,1.261,2.114,40.065,0.8629,
136,100,3,77.1,87.5,109.5,1.32,1e-06,0.1,25,center,center,True,156.10000000000002,3,3,0.038427362409034334,0.196028983594351,2.664916164083762,5.174797997747798,7.101,5.777,2.669,2.669,2.017,36.127,0.7803,
137,100,3,24.6,84.0,81.3,4.08,1e-06,0.1,25,0.35,0.40,True,147.6,3,3,0.009857188804039869,0.09928337627236429,1.1061367822247155,1.8298875875622753,5.028,0.946,1.108,1.108,1.822,29.756,0.6322,
141,100,3,63.2,80.3,95.2,4.43,1e-06,0.1,60,center,center,True,138.8,3,3,0.036639100759040914,0.19141342888899127,2.2252586446653506,2.631943884333395,7.374,2.949,2.227,2.227,1.956,31.181,0.7147,
143,100,3,46.3,24.9,45.8,2.53,1e-06,0.1,60,0.45,0.55,True,121.10000000000001,3,3,0.0326718578715256,0.18075358328820373,1.759074672611007,3.779893339986943,6.556,4.022,1.76,1.76,1.781,29.068,0.7079,
149,100,3,22.6,36.0,35.6,3.29,1e-06,0.1,120,0.60,0.45,True,110.80000000000001,3,3,0.0036169434484389284,0.06014102965895187,0.7780909329346104,1.3798155252269808,4.781,1.495,0.78,0.78,1.718,25.77,0.7334,
155,100,3,54.9,14.0,50.7,3.49,1e-05,0.05,25,0.60,0.58,True,106.60000000000001,3,2,0.02186927811847233,0.14788264982232477,0.835179780429258,1.4913783664032771,5.075,1.587,0.84,0.84,1.71,25.942,0.5602,
138,100,3,23.7,80.0,77.3,3.06,1e-06,0.1,25,0.45,0.55,True,159.60000000000002,3,3,0.7289260664364245,0.8537716711372102,0.7316184471777284,1.0101015448818806,3.942,0.884,0.972,0.972,1.486,18.472,0.5407,
142,100,3,99.5,56.6,107.7,3.72,1e-06,0.1,60,0.35,0.40,True,154.70000000000002,3,3,0.018684432358418483,0.1366910105252664,0.36378087815224974,0.3935901352199591,3.548,0.174,0.382,0.382,1.867,32.269,0.9049,
146,100,3,34.3,39.4,45.2,2.71,1e-06,0.1,120,center,center,True,128.6,3,3,0.00523622469158091,0.0723617626345635,1.2715408888283466,1.5190680352257344,4.43,1.721,1.273,1.273,1.651,22.51,0.6626,
152,100,3,35.0,89.8,89.9,4.97,1e-05,0.05,25,0.35,0.40,True,127.9,3,3,0.0012146373480865728,0.034851647709779415,0.3855948989141182,0.3870245276866964,5.212,0.239,0.386,0.386,1.692,26.701,0.8857,
158,100,3,37.1,34.4,43.5,3.65,1e-05,0.05,60,0.45,0.55,True,102.0,3,3,0.010241933023731553,0.10120243585868649,0.2662334008985916,0.413050465019469,4.061,0.412,0.27,0.27,1.403,17.046,0.5163,
154,100,3,39.4,63.8,68.1,2.24,1e-05,0.05,25,0.60,0.45,True,124.10000000000001,3,3,1.0392012133754558,1.0194121901250033,1.4046050403785562,3.1468767527841037,5.759,3.52,1.405,1.405,1.433,18.971,0.3702,
144,100,3,63.1,36.2,66.0,2.08,1e-06,0.1,60,0.60,0.45,True,136.8,3,3,0.018782380072720466,0.13704882368236682,1.8400169183114485,3.6752779609677932,6.329,4.245,1.841,1.841,1.823,29.262,0.5727,
167,100,3,6.0,2.8,2.4,1.87,1e-05,0.1,25,0.35,0.40,True,26.0,3,1,0.013520271607827181,0.11627670277328636,0.19735965454865018,0.4416467232018806,2.34,0.472,0.207,0.207,1.667,26.05,0.8976,
159,100,3,11.9,45.2,40.8,1.87,1e-05,0.05,60,0.60,0.45,True,102.9,3,2,0.4836428757158296,0.6954443728407252,1.2428682177287838,2.105625688739352,4.202,2.331,1.26,1.26,1.922,32.342,0.6723,
156,100,3,95.1,76.5,115.0,3.45,1e-05,0.05,60,center,center,True,134.4,3,3,0.03183552640739817,0.1784251282958714,1.4650888798772188,1.7689565973719186,5.335,1.889,1.466,1.466,1.795,29.13,0.8667,
147,100,3,58.8,93.4,103.5,4.75,1e-06,0.1,120,0.35,0.40,True,151.70000000000002,3,3,0.015631374942182613,0.12502549716830808,0.4704521472184277,4.45680722518568,8.951,4.202,0.471,0.471,1.444,20.362,0.5454,
145,100,3,87.4,62.7,100.6,1.22,1e-06,0.1,60,0.60,0.58,True,167.0,3,3,0.01257287734141111,0.11212884259373727,1.3772060022401058,3.149076367881836,3.816,2.592,1.379,1.379,1.955,34.652,0.9008,
153,100,3,86.7,92.7,119.9,2.33,1e-05,0.05,25,0.45,0.55,True,148.5,3,3,0.011925594530102002,0.10920437047161621,0.4005986398914541,0.8454210385898491,3.269,0.938,0.411,0.411,1.759,28.012,0.902,
160,100,3,16.9,72.6,68.6,4.19,1e-05,0.05,60,0.60,0.58,True,126.4,3,3,0.03174212459153148,0.17816319651244328,1.5876802063562283,3.1376919401265386,7.272,3.086,1.59,1.59,1.808,30.163,0.8482,
157,100,3,87.9,60.6,99.9,3.0,1e-05,0.05,60,0.35,0.40,True,148.70000000000002,3,3,0.01481214524424334,0.12170515701581154,0.28486425964360806,0.32909308552546473,3.241,0.244,0.29,0.29,1.95,33.307,0.8885,
151,100,3,40.3,80.1,82.9,3.95,1e-05,0.05,25,center,center,True,155.9,3,3,0.0098322617897403,0.09915776212551541,1.1524899743973567,1.1746185815546464,4.626,0.674,1.154,1.154,1.54,22.603,0.64,
172,100,3,15.3,15.6,14.8,2.68,1e-05,0.1,60,0.35,0.40,True,43.5,3,3,0.009700399250559313,0.09849060488472651,0.21214551115114696,1.7418574183770887,4.454,1.776,0.231,0.231,1.401,19.579,0.4882,
150,100,3,16.7,91.7,87.5,3.77,1e-06,0.1,120,0.60,0.58,True,163.60000000000002,3,3,0.0012384764483330158,0.03519199409429673,0.5654568813558553,0.6342873149251396,4.271,0.496,0.566,0.566,1.795,29.089,0.9084,
148,100,3,4.5,67.8,62.8,2.32,1e-06,0.1,120,0.45,0.55,True,166.3,3,3,0.05221538505391553,0.2285068599712392,0.3037001437195613,0.8403193647355832,3.175,0.853,0.329,0.329,1.666,25.709,0.8263,
161,100,3,87.8,43.1,91.2,4.44,1e-05,0.05,120,center,center,True,141.20000000000002,3,3,0.022687370440471005,0.15062327323647898,0.9174539296806932,1.0713972839676258,5.608,1.164,0.918,0.918,1.749,27.908,0.8918,
163,100,3,11.2,70.6,65.9,4.05,1e-05,0.05,120,0.45,0.55,True,124.10000000000001,3,3,0.02063758786842569,0.14365788481119193,0.595871843328329,1.3130681563265765,5.374,1.322,0.597,0.597,1.317,15.695,0.5464,
165,100,3,68.3,40.4,72.5,4.89,1e-05,0.05,120,0.60,0.58,True,135.0,3,3,0.006173447801281477,0.07857129120283997,1.5728508162180868,2.0417374429698696,7.104,2.216,1.575,1.575,1.801,28.655,0.5048,
174,100,3,30.8,18.3,29.1,4.4,1e-05,0.1,60,0.60,0.45,True,78.30000000000001,3,3,0.7379580277580183,0.8590448345447508,0.5389063586479879,1.3905354050503325,5.971,1.567,0.771,0.771,1.4,18.698,0.3463,
162,100,3,84.6,32.2,84.1,1.85,1e-05,0.05,120,0.35,0.40,True,160.3,3,3,0.023438529629117633,0.15309647164163395,1.0209777755682703,1.3407240157565696,2.989,1.135,1.024,1.024,1.941,32.718,0.8696,
164,100,3,85.7,90.3,117.4,4.64,1e-05,0.05,120,0.60,0.45,True,145.5,3,3,0.018372132465932674,0.13554383964582334,0.832565063556782,1.4218803787129946,6.165,1.523,0.834,0.834,1.848,31.033,0.8591,
168,100,3,13.5,56.2,51.9,2.77,1e-05,0.1,25,0.45,0.55,True,114.30000000000001,3,3,0.0057363954120133705,0.07573899531954045,0.38126162245120754,0.9349912071425743,3.693,0.922,0.384,0.384,1.778,29.13,0.8967,
171,100,3,32.0,33.7,39.4,2.55,1e-05,0.1,60,center,center,True,105.0,3,3,0.06753572899791553,0.2598763725272375,0.7153603122880102,0.9229579327336839,3.579,1.028,0.728,0.728,1.736,27.452,0.8359,
182,100,3,26.9,25.8,30.3,3.92,1e-07,0.05,25,0.35,0.40,True,88.60000000000001,3,3,0.016069296530341136,0.12676472904692826,0.4085249062116193,0.4106296888193667,4.13,0.21,0.41,0.41,1.723,27.635,0.8881,
173,100,3,22.2,61.0,58.6,2.91,1e-05,0.1,60,0.45,0.55,True,130.1,3,3,0.032732836943305185,0.18092218477374516,0.9033225328582105,1.807637951768367,4.705,1.796,0.907,0.907,1.465,18.577,0.565,
178,100,3,77.6,34.7,78.5,3.99,1e-05,0.1,120,0.45,0.55,True,142.70000000000002,3,3,0.010821696439573387,0.10402738312374,1.4372926023106924,2.4506422299586945,6.575,2.586,1.44,1.44,1.569,21.716,0.6416,
179,100,3,71.5,8.8,66.6,4.63,1e-05,0.1,120,0.60,0.45,True,131.5,3,1,0.06008701768352599,0.24512653402584958,2.3348395410857767,3.3951092877504574,7.639,3.006,2.336,2.336,2.1,38.457,0.8752,
177,100,3,17.9,70.7,66.9,2.59,1e-05,0.1,120,0.35,0.40,True,144.8,3,3,0.08383662554283243,0.28954555003113486,0.5670568899683287,7.174129171065123,9.694,7.106,0.577,0.577,1.69,26.827,0.8021,
180,100,3,70.1,51.0,79.7,1.94,1e-05,0.1,120,0.60,0.58,True,131.8,3,3,0.04637221604463717,0.21534209074084232,1.4764917149190342,3.0804748622877574,5.059,3.116,1.477,1.477,1.454,17.92,0.537,
176,100,3,92.7,70.1,109.2,2.49,1e-05,0.1,120,center,center,True,156.20000000000002,3,3,0.020229358370114626,0.14222994892115592,1.1089972942849113,2.4473552268158554,5.42,2.933,1.109,1.109,1.663,23.079,0.6073,
140,100,3,93.1,14.2,88.6,3.04,1e-06,0.1,25,0.60,0.58,True,268.0,3,3,0.03076178047305676,0.17539036596420216,1.4143103873409832,3.348810258874976,5.614,2.57,1.422,1.422,1.754,27.969,0.8518,
175,100,3,59.9,4.9,54.9,1.36,1e-05,0.1,60,0.60,0.58,True,177.9,3,1,0.024524954992159412,0.15660445393461647,0.7383289480149005,0.7696720262116347,1.408,0.048,0.744,0.744,2.059,38.27,0.8932,
188,100,3,22.6,43.0,41.9,2.48,1e-07,0.05,60,0.45,0.55,True,119.60000000000001,3,3,0.015131217945243323,0.12300901570715589,0.23412920242423055,0.6819653944050954,3.182,0.703,0.25,0.25,1.709,27.293,0.7852,
193,100,3,35.7,6.9,30.8,4.74,1e-07,0.05,120,0.45,0.55,True,83.4,3,3,0.008655048951709718,0.09303251556154825,0.3376223453862143,0.35938915267365856,4.971,0.227,0.343,0.343,1.722,27.834,0.8588,
185,100,3,82.7,3.6,77.7,1.4,1e-07,0.05,25,0.60,0.58,True,148.20000000000002,3,3,0.015523927264752924,0.12459505313114531,0.10175431595002554,0.30055263974298013,1.71,0.309,0.156,0.156,1.867,31.54,0.8547,
189,100,3,37.7,22.8,37.3,1.08,1e-07,0.05,60,0.60,0.45,True,113.60000000000001,3,3,2.170657813682497,1.4733152458596555,1.1791160272650412,3.072560831599893,4.288,3.206,1.22,1.22,1.517,22.003,0.3811,
166,100,3,13.7,39.1,35.2,3.98,1e-05,0.1,25,center,center,False,196.0,2,2,0.4343797375961843,0.659074910458731,5.85115534857282,7.012437477061088,9.195,5.214,5.857,5.857,3.649,67.922,0.6567,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
186,100,3,67.0,31.3,67.3,2.23,1e-07,0.05,60,center,center,True,150.70000000000002,3,3,0.08859135808618761,0.2976430044301186,1.769035982446353,2.6620945019898814,5.466,3.237,1.771,1.771,1.666,22.994,0.6264,
181,100,3,57.5,67.6,81.7,4.17,1e-07,0.05,25,center,center,True,153.3,3,3,0.012141016689399778,0.11018628176592482,1.4887964058032959,1.812734790812172,6.171,1.996,1.492,1.492,1.641,23.511,0.6179,
184,100,3,55.2,82.0,92.0,2.44,1e-07,0.05,25,0.60,0.45,True,157.0,3,3,1.928720248134483,1.3887837297918215,0.8509762256354391,1.1438578282542937,3.3,0.859,1.226,1.226,1.18,12.573,0.3175,
183,100,3,2.3,86.5,81.5,4.81,1e-07,0.05,25,0.45,0.55,True,170.0,3,3,0.006081637187733184,0.07798485229666838,0.2427073591060399,0.8773971590996527,5.694,0.886,0.247,0.247,1.341,16.95,0.5921,
196,100,3,90.4,46.6,95.0,4.26,1e-07,0.1,25,center,center,True,129.8,3,3,0.011449714712242333,0.10700333972471295,2.294009788014349,2.5242660618207693,6.738,2.481,2.295,2.295,1.814,29.981,0.9033,
190,100,3,27.2,97.6,95.2,2.19,1e-07,0.05,60,0.60,0.58,True,152.1,3,3,0.03908582605448024,0.19770135572241337,1.3004410563396356,2.5229747540698257,4.81,2.618,1.308,1.308,1.602,23.462,0.6168,
191,100,3,43.0,78.8,83.0,1.42,1e-07,0.05,120,center,center,True,154.60000000000002,3,3,0.021492334571871725,0.14660264176293591,1.3349779170300315,2.1673477078704715,4.029,2.612,1.337,1.337,1.461,17.601,0.5651,
187,100,3,93.3,44.4,96.7,3.27,1e-07,0.05,60,0.35,0.40,True,191.20000000000002,3,3,0.002663388436328812,0.05160802685948003,0.521555449061401,0.5433111498352909,3.505,0.232,0.523,0.523,2.129,39.119,0.8823,
192,100,3,20.4,61.7,58.7,1.16,1e-07,0.05,120,0.35,0.40,True,148.20000000000002,3,3,0.023991283910161525,0.15489120023475034,0.751461375210711,3.404493081667907,4.779,3.615,0.755,0.755,1.714,27.386,0.8359,
194,100,3,72.9,74.9,97.4,4.87,1e-07,0.05,120,0.60,0.45,True,153.8,3,3,0.0039399230872460495,0.06276880664188264,0.093916862361557,0.22591287833681198,4.664,0.207,0.111,0.111,2.102,37.651,0.9288,
201,100,3,21.7,34.4,33.8,4.01,1e-07,0.1,60,center,center,True,106.60000000000001,3,3,0.010466189335870256,0.10230439548655891,0.9751088590133508,1.210207735793971,5.418,1.412,0.977,0.977,1.801,28.017,0.6108,
195,100,3,82.4,42.0,85.8,2.9,1e-07,0.05,120,0.60,0.58,True,157.3,3,3,0.05367511525706403,0.23167890550730774,0.8872248626761846,1.0181482245368798,3.845,0.944,0.892,0.892,1.821,30.023,0.8158,
220,100,3,6.5,7.8,3.1,1.64,1e-06,0.05,60,0.60,0.58,True,24.1,3,1,0.03506298255143219,0.18725112162930344,0.2748214669737167,0.4643737629169712,2.037,0.395,0.308,0.308,1.677,26.075,0.8625,
197,100,3,81.6,66.4,98.2,3.35,1e-07,0.1,25,0.35,0.40,True,150.6,3,3,0.5940829210178429,0.770767747779993,1.3553847894029687,2.114993532905099,5.07,1.722,1.358,1.358,1.752,28.284,0.6364,
210,100,3,34.2,5.4,29.2,2.34,1e-07,0.1,120,0.60,0.58,True,79.10000000000001,3,3,0.01972524785327376,0.14044660143012988,0.08533669264220015,0.24291596591630096,2.594,0.25,0.148,0.148,1.679,26.396,0.8777,
199,100,3,55.7,73.8,85.4,3.87,1e-07,0.1,25,0.60,0.45,True,136.1,3,3,0.013980920774940555,0.11824094373329636,2.9099907046497147,4.82959859802483,9.295,5.424,2.912,2.912,2.058,34.189,0.7475,
18,100,3,76.6,62.0,91.5,1.89,1e-07,0.1,25,0.45,0.55,False,1000.5,3,3,281642.8574206819,530.7003461659715,422.83276056297126,423.0743757240941,3.604,1.713,661.255,661.255,3.193,92.914,0.0,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
212,100,3,34.5,11.8,30.2,1.92,1e-06,0.05,25,0.35,0.40,True,83.4,3,3,0.019228139004857276,0.13866556531762772,0.060398496450846786,0.06203381913395957,1.924,0.001,0.145,0.145,1.695,26.687,0.8662,
200,100,3,72.7,98.4,115.4,1.79,1e-07,0.1,25,0.60,0.58,True,155.8,3,3,0.01173773553528105,0.10834083041624265,0.32786499610598413,1.3410931961597619,3.124,1.331,0.33,0.33,1.837,31.084,0.8487,
205,100,3,68.6,85.6,102.7,3.6,1e-07,0.1,60,0.60,0.58,True,149.0,3,3,0.00706193726212777,0.08403533341474745,2.0558335463787323,5.6890468438653965,9.373,5.769,2.056,2.056,1.687,26.651,0.68,
207,100,3,80.6,57.8,92.2,3.33,1e-07,0.1,120,0.35,0.40,True,139.6,3,3,0.12785795310427137,0.35757230472209584,0.5787415137568398,3.0184821679487137,6.307,2.98,0.587,0.587,1.536,22.863,0.4979,
202,100,3,42.1,95.7,98.0,1.57,1e-07,0.1,60,0.35,0.40,True,166.60000000000002,3,3,0.004972293594323901,0.0705144920872575,0.6039899970154828,8.44576479480662,9.669,8.098,0.605,0.605,1.621,24.521,0.652,
204,100,3,31.1,36.2,40.7,4.52,1e-07,0.1,60,0.60,0.45,True,129.8,3,3,0.27614760756346884,0.5254974857822526,0.19885216535838204,0.543264371643691,5.141,0.618,0.538,0.538,1.762,28.53,0.7179,
219,100,3,27.8,9.2,23.2,4.32,1e-06,0.05,60,0.60,0.45,True,74.5,3,3,0.6456503324871244,0.8035236975267901,0.19026600160824078,1.3183036562719674,5.774,1.452,0.749,0.749,1.64,24.2,0.5681,
203,100,3,72.4,32.7,72.9,1.44,1e-07,0.1,60,0.45,0.55,True,166.0,3,3,0.08165144044674075,0.28574716174748044,0.3573385412611066,1.1220976294074971,2.651,1.211,0.413,0.413,1.846,30.633,0.8193,
206,100,3,87.3,96.6,123.1,4.68,1e-07,0.1,120,center,center,True,167.10000000000002,3,3,0.04914103320473509,0.22167776885546076,2.3846646301832064,2.3929743071788727,6.504,1.827,2.385,2.385,1.92,29.989,0.6245,
208,100,3,47.4,84.0,89.6,2.43,1e-07,0.1,120,0.45,0.55,True,152.3,3,3,0.01827713475046946,0.13519295377522256,1.4395126978498016,3.0795720934067843,5.511,3.085,1.443,1.443,1.6,23.25,0.5723,
213,100,3,87.0,70.6,105.0,4.99,1e-06,0.05,25,0.45,0.55,True,151.3,3,3,0.0009986233348378798,0.03160100211762089,0.5419828180485097,0.7264825875534459,5.743,0.75,0.542,0.542,1.332,15.712,0.5664,
209,100,3,80.0,87.8,111.7,3.48,1e-07,0.1,120,0.60,0.45,False,163.9,3,3,0.01751525935967276,0.13234522794446635,3.092031234215834,6.370688417388404,10.821,7.343,3.094,3.094,1.901,28.61,0.768,vittima non trovata entro 15 minuti (ellisse PF non contiene la vittima o troppo larga)
214,100,3,59.3,81.6,93.9,4.14,1e-06,0.05,25,0.60,0.45,True,149.6,3,3,0.04269890291063159,0.20663712858688196,0.4351429938860044,0.6604657067420567,4.731,0.592,0.445,0.445,1.886,31.161,0.84,
211,100,3,0.0,89.2,84.4,4.31,1e-06,0.05,25,center,center,True,168.10000000000002,3,3,0.006561747276928013,0.08100461268920439,0.1578848965867189,0.18155741078508134,4.253,0.059,0.161,0.161,1.626,22.66,0.63,
215,100,3,39.6,87.2,89.1,2.05,1e-06,0.05,25,0.60,0.58,True,149.20000000000002,3,3,0.002963301519338896,0.05443621514524036,1.0756228234352272,3.511937605438652,5.691,3.638,1.077,1.077,1.524,21.508,0.5756,
217,100,3,1.4,76.7,71.8,2.91,1e-06,0.05,60,0.35,0.40,True,144.20000000000002,3,3,0.03932165417600962,0.19829688392914707,0.10043093102061859,0.10692489673896508,2.922,0.015,0.212,0.212,1.86,31.052,0.8739,
237,100,3,9.5,18.0,13.7,1.65,1e-06,0.1,120,0.35,0.40,True,48.1,3,1,0.024380249287287787,0.15614176022860696,0.28280177591251193,0.5736988200000437,2.266,0.613,0.321,0.321,1.72,27.498,0.8853,
226,100,3,43.4,7.3,38.5,3.64,1e-06,0.1,25,center,center,True,100.5,3,3,0.03714808398071673,0.19273838221982856,1.9585592045596054,2.523592602193686,6.37,2.733,1.967,1.967,1.682,25.79,0.5815,
216,100,3,27.7,93.8,91.6,4.29,1e-06,0.05,60,center,center,True,158.60000000000002,3,3,0.048950817581540074,0.22124831656204771,2.432089835482295,2.995437983894148,7.7,3.411,2.433,2.433,1.563,17.749,0.7752,
221,100,3,48.0,30.1,49.8,3.02,1e-06,0.05,120,center,center,True,122.5,3,3,0.0380414803938654,0.19504225284246848,0.5654988625305332,0.953997447430109,4.185,1.166,0.568,0.568,1.367,16.212,0.4768,
223,100,3,42.3,28.3,44.0,4.37,1e-06,0.05,120,0.45,0.55,True,119.7,3,3,0.024627880843233682,0.15693272712609593,1.2874037569568064,2.309487775929642,6.767,2.401,1.287,1.287,1.61,24.605,0.5742,
218,100,3,94.0,64.8,107.3,1.71,1e-06,0.05,60,0.45,0.55,True,162.3,3,3,0.14075890697838933,0.37517850015477877,0.44160660076592156,1.6725536694196113,3.41,1.698,0.472,0.472,1.707,27.188,0.5512,
230,100,3,33.6,3.3,28.7,4.66,1e-06,0.1,25,0.60,0.58,True,82.2,3,3,0.020939535251576227,0.14470499387227873,0.274654655082507,0.541043870512679,4.17,0.495,0.302,0.302,1.702,27.013,0.8838,
222,100,3,11.9,52.0,47.5,2.95,1e-06,0.05,120,0.35,0.40,True,125.4,3,3,0.0023684133886491474,0.0486663475992307,0.05620062036768802,0.4856796746266514,3.463,0.511,0.073,0.073,1.768,28.962,0.879,
225,100,3,83.3,53.9,92.3,1.11,1e-06,0.05,120,0.60,0.58,True,158.4,3,3,0.010724767056025335,0.10356045121582531,1.5992698697647525,4.749708452183556,6.098,4.988,1.6,1.6,1.593,22.352,0.6697,
227,100,3,2.4,60.4,55.4,2.63,1e-06,0.1,25,0.35,0.40,True,141.70000000000002,3,3,0.045543685083314134,0.21340966492479702,0.5998495934679972,6.1511577285355665,8.765,6.139,0.612,0.612,1.696,26.84,0.8447,
224,100,3,72.4,91.0,109.3,4.47,1e-06,0.05,120,0.60,0.45,True,161.9,3,3,0.0065829176865438615,0.08113518155858075,2.518789964143865,2.7316400671253764,6.668,2.2,2.519,2.519,2.148,38.058,0.9072,
235,100,3,54.4,27.6,54.4,4.67,1e-06,0.1,60,0.60,0.58,True,118.80000000000001,3,3,0.03514323733998388,0.18746529636171033,0.6004463464181496,0.9922282827432892,3.711,0.962,0.606,0.606,1.262,14.263,0.85,
240,100,3,30.6,18.2,28.8,1.23,1e-06,0.1,120,0.60,0.58,True,82.7,3,3,0.07930257218924086,0.2816071238254474,0.6729748406141377,2.2415723890490424,3.614,2.387,0.685,0.685,1.755,28.809,0.8251,
229,100,3,76.1,88.3,109.5,3.96,1e-06,0.1,25,0.60,0.45,True,157.8,3,3,0.01917791168050054,0.13848433731112172,2.1206599319164017,2.2056273947370975,4.052,0.093,2.121,2.121,1.573,22.959,0.4918,
